time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-10T03:23:55.030Z,34.4086667,-119.9331667,9.13,1.3,ml,14,208,0.07492,0.23,ci,ci38950584,2019-08-12T16:13:23.219Z,"7km W of Isla Vista, CA",earthquake,0.67,0.81,0.176,9,reviewed,ci,ci
2019-08-10T03:22:19.390Z,34.4196667,-119.9215,8.48,1.95,ml,26,102,0.06548,0.19,ci,ci38950576,2019-08-12T16:19:05.965Z,"6km W of Isla Vista, CA",earthquake,0.35,0.62,0.188,25,reviewed,ci,ci
2019-08-10T03:21:52.322Z,64.1288,-150.1906,19,0.9,ml,,,,0.59,ak,ak019a777ydc,2019-08-10T07:19:33.377Z,"67km WNW of Healy, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-08-10T03:16:07.718Z,37.3768,-117.115,0,0.9,ml,15,192.15,0.139,0.189,nn,nn00699346,2019-08-11T02:07:02.041Z,"38km SSE of Goldfield, Nevada",earthquake,,3.8,0.29,8,reviewed,nn,nn
2019-08-10T03:15:04.160Z,32.851,-116.1848333,6.47,0.97,ml,15,110,0.09449,0.16,ci,ci38950560,2019-08-10T03:18:44.123Z,"22km NW of Ocotillo, CA",earthquake,0.51,1.33,0.242,11,automatic,ci,ci
2019-08-10T03:12:47.450Z,35.7051667,-117.5773333,9.1,1.28,ml,21,111,0.08322,0.15,ci,ci38950544,2019-08-10T03:23:35.090Z,"13km NE of Ridgecrest, CA",earthquake,0.27,0.81,0.147,17,automatic,ci,ci
2019-08-10T03:09:27.630Z,58.173,-155.3688333,2.11,-0.34,ml,7,112,0.04293,0.06,av,av70843039,2019-08-13T15:38:43.810Z,"94km SE of King Salmon, Alaska",earthquake,0.25,0.42,0.077,8,reviewed,av,av
2019-08-10T03:06:06.110Z,35.9443333,-117.692,2.51,1.09,ml,10,55,0.07378,0.12,ci,ci38950528,2019-08-10T03:09:51.338Z,"19km E of Little Lake, CA",earthquake,0.24,0.32,0.131,12,automatic,ci,ci
2019-08-10T02:56:45.077Z,37.3381,-114.915,6.6,0.7,ml,9,164.41,0.128,0.1808,nn,nn00699390,2019-08-11T02:07:09.541Z,"22km E of Alamo, Nevada",earthquake,,7.8,0.68,5,reviewed,nn,nn
2019-08-10T02:52:03.860Z,35.986,-117.3778333,2.11,1.42,ml,17,98,0.1153,0.18,ci,ci38950512,2019-08-10T02:55:48.991Z,"24km N of Searles Valley, CA",earthquake,0.41,0.57,0.195,18,automatic,ci,ci
2019-08-10T02:50:18.870Z,35.8848333,-117.6838333,2.6,0.69,ml,10,82,0.0838,0.21,ci,ci38950504,2019-08-10T02:53:52.981Z,"21km ESE of Little Lake, CA",earthquake,0.39,0.71,0.155,5,automatic,ci,ci
2019-08-10T02:49:12.700Z,35.8408333,-117.6675,4,2.1,ml,31,45,0.06214,0.16,ci,ci38950496,2019-08-10T03:00:25.960Z,"24km ESE of Little Lake, CA",earthquake,0.2,0.54,0.129,25,automatic,ci,ci
2019-08-10T02:45:22.280Z,37.6415,-118.9491667,4.13,0.57,md,6,107,0.02561,0.02,nc,nc73246121,2019-08-12T16:11:02.867Z,"3km E of Mammoth Lakes, CA",earthquake,0.76,1.51,0.211,5,reviewed,nc,nc
2019-08-10T02:44:21.990Z,37.5678333,-118.841,0.49,0.31,md,8,258,0.02409,0.04,nc,nc73246116,2019-08-12T16:07:03.848Z,"14km W of Toms Place, CA",earthquake,1.12,0.65,0.434,7,reviewed,nc,nc
2019-08-10T02:39:17.750Z,39.786,-122.6853333,43.95,1.98,md,11,126,0.01326,0.06,nc,nc73246111,2019-08-12T19:45:04.257Z,"15km NNE of Alder Springs, CA",earthquake,0.62,1.63,0.231,14,reviewed,nc,nc
2019-08-10T02:37:01.410Z,35.9158333,-117.7293333,3.55,0.97,ml,17,53,0.07914,0.12,ci,ci38950456,2019-08-10T02:40:26.887Z,"16km E of Little Lake, CA",earthquake,0.24,0.84,0.133,12,automatic,ci,ci
2019-08-10T02:26:57.480Z,36.7193,-116.3037,9.8,-0.3,ml,14,86.04,0.062,0.1228,nn,nn00699389,2019-08-11T02:07:07.457Z,"45km ESE of Beatty, Nevada",earthquake,,1,0.2,8,reviewed,nn,nn
2019-08-10T02:26:48.368Z,63.5986,-148.171,13.3,1.8,ml,,,,0.74,ak,ak019a76nl3p,2019-08-10T02:34:25.093Z,"45km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-10T02:24:04.080Z,34.0016667,-117.187,9.09,0.85,ml,24,83,0.07053,0.2,ci,ci38950424,2019-08-10T02:27:41.809Z,"6km S of Redlands, CA",earthquake,0.31,1.05,0.187,26,automatic,ci,ci
2019-08-10T02:17:24.370Z,35.999,-120.563,1.76,1.18,md,23,84,0.02379,0.08,nc,nc73246101,2019-08-13T18:06:08.528Z,"16km NW of Parkfield, CA",earthquake,0.23,0.5,0.128,7,reviewed,nc,nc
2019-08-10T02:13:53.900Z,35.7791667,-117.5648333,14.05,0.91,ml,9,157,0.04514,0.19,ci,ci38950400,2019-08-10T02:17:28.750Z,"15km W of Searles Valley, CA",earthquake,0.8,1.16,0.137,8,automatic,ci,ci
2019-08-10T02:11:45.210Z,36.1958333,-89.477,8.34,1.55,md,10,63,0.03199,0.11,nm,nm60259567,2019-08-12T13:43:34.290Z,"7km S of Ridgely, Tennessee",earthquake,0.46,0.8,0.037,7,reviewed,nm,nm
2019-08-10T02:11:27.440Z,36.0985,-117.8676667,2.24,2.06,ml,28,55,0.02168,0.16,ci,ci38950392,2019-08-10T02:22:14.000Z,"9km NE of Coso Junction, CA",earthquake,0.26,0.35,0.228,25,automatic,ci,ci
2019-08-10T02:10:36.490Z,36.203,-118.1723333,5.04,1.85,ml,20,107,0.2478,0.21,ci,ci38950384,2019-08-12T14:45:01.339Z,"17km WSW of Olancha, CA",earthquake,0.44,3.58,0.166,23,reviewed,ci,ci
2019-08-10T02:08:10.260Z,35.7853333,-117.5836667,10.02,1.12,ml,22,133,0.03236,0.19,ci,ci38950376,2019-08-10T02:11:52.714Z,"16km W of Searles Valley, CA",earthquake,0.39,0.69,0.154,9,automatic,ci,ci
2019-08-10T02:06:46.100Z,35.8406667,-117.6711667,3.03,0.95,ml,18,58,0.06482,0.24,ci,ci38950360,2019-08-10T02:10:26.705Z,"24km ESE of Little Lake, CA",earthquake,0.33,0.5,0.108,10,automatic,ci,ci
2019-08-10T02:02:51.512Z,69.6116,-144.1686,4,1.9,ml,,,,0.56,ak,ak019a76igaa,2019-08-10T02:07:48.459Z,"61km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-08-10T01:59:51.948Z,62.2565,-151.1387,79.6,1.5,ml,,,,0.52,ak,ak019a7698hm,2019-08-10T02:03:07.152Z,"53km W of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-08-10T01:54:30.390Z,58.1888333,-155.2731667,1.59,-0.71,ml,4,191,0.03601,0.02,av,av70843019,2019-08-13T15:38:38.510Z,"98km SE of King Salmon, Alaska",earthquake,0.34,0.95,0.256,4,reviewed,av,av
2019-08-10T01:49:40.079Z,35.15516667,-97.61016667,5.77,1.15,ml,8,166,0.1097784577,0.11,ok,ok2019pnxu,2019-08-12T17:08:55.108Z,"4km ENE of Blanchard, Oklahoma",earthquake,,3.8,0.34,3,reviewed,ok,ok
2019-08-10T01:48:04.170Z,36.198,-118.1646667,6.51,1.19,ml,10,104,0.2509,0.14,ci,ci38950312,2019-08-10T01:51:43.887Z,"17km WSW of Olancha, CA",earthquake,0.3,31.61,0.216,14,automatic,ci,ci
2019-08-10T01:47:49.851Z,61.486,-150.7808,61.6,1.1,ml,,,,1.28,ak,ak019a766nqh,2019-08-10T01:51:54.506Z,"44km W of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-08-10T01:43:16.912Z,59.7098,-153.1256,110.5,1.5,ml,,,,0.48,ak,ak019a765qax,2019-08-10T01:48:13.359Z,"73km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-10T01:39:43.840Z,35.9448333,-117.6781667,2.81,1.34,ml,18,70,0.02275,0.17,ci,ci38950296,2019-08-10T01:43:14.527Z,"21km E of Little Lake, CA",earthquake,0.32,0.42,0.158,18,automatic,ci,ci
2019-08-10T01:38:18.620Z,51.5071667,-177.0938333,20.56,1.2,ml,12,247,0.2689,0.14,av,av62063806,2019-08-13T15:38:33.070Z,"51km SW of Adak, Alaska",earthquake,0.73,3.13,0.244,13,reviewed,av,av
2019-08-10T01:36:55.210Z,35.7686667,-117.5838333,6.97,1.24,ml,23,130,0.04827,0.21,ci,ci38950288,2019-08-10T01:40:38.510Z,"16km W of Searles Valley, CA",earthquake,0.36,0.76,0.094,14,automatic,ci,ci
2019-08-10T01:35:11.269Z,35.28116667,-97.75116667,6.92,1.92,ml,63,45,0.04319152435,0.27,ok,ok2019pnxi,2019-08-12T15:49:54.845Z,"5km E of Tuttle, Oklahoma",earthquake,,0.5,0.22,13,reviewed,ok,ok
2019-08-10T01:32:51.050Z,34.0113333,-117.1846667,14.84,1.96,ml,71,32,0.06466,0.17,ci,ci38950280,2019-08-12T14:45:21.341Z,"5km S of Redlands, CA",earthquake,0.19,0.34,0.153,23,reviewed,ci,ci
2019-08-10T01:31:20.650Z,35.644,-117.4691667,5.41,1.24,ml,20,72,0.04262,0.18,ci,ci38950264,2019-08-10T01:35:03.038Z,"15km SSW of Searles Valley, CA",earthquake,0.32,0.59,0.187,14,automatic,ci,ci
2019-08-10T01:28:08.038Z,66.2894,-157.2765,8.7,1.2,ml,,,,0.69,ak,ak019a762hxa,2019-08-10T01:38:50.750Z,"71km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-10T01:24:42.860Z,34.1841667,-117.5763333,10.96,1.09,ml,24,68,0.06706,0.19,ci,ci38950248,2019-08-10T01:28:30.042Z,"7km N of Rancho Cucamonga, CA",earthquake,0.38,0.71,0.328,28,automatic,ci,ci
2019-08-10T01:23:07.290Z,35.9615,-117.3685,1.96,2.1,ml,28,72,0.09867,0.2,ci,ci38950240,2019-08-10T15:24:44.015Z,"22km N of Searles Valley, CA",earthquake,0.31,0.73,0.074,24,automatic,ci,ci
2019-08-10T01:22:17.560Z,36.1971667,-118.1666667,3.85,1.51,ml,15,105,0.2521,0.18,ci,ci38950232,2019-08-10T01:26:08.306Z,"17km WSW of Olancha, CA",earthquake,0.37,2.66,0.165,18,automatic,ci,ci
2019-08-10T01:19:18.120Z,36.1978333,-118.1698333,4.11,1.43,ml,15,105,0.2522,0.16,ci,ci38950224,2019-08-10T01:23:01.285Z,"18km WSW of Olancha, CA",earthquake,0.33,2.73,0.263,19,automatic,ci,ci
2019-08-10T01:17:16.040Z,35.865,-117.6955,7.88,2.15,ml,30,58,0.07969,0.14,ci,ci38950216,2019-08-10T15:24:40.327Z,"21km ESE of Little Lake, CA",earthquake,0.19,0.58,0.179,26,automatic,ci,ci
2019-08-10T01:15:17.970Z,35.8196667,-117.6203333,8.64,0.74,ml,9,76,0.01896,0.13,ci,ci38950208,2019-08-10T01:19:00.262Z,"20km WNW of Searles Valley, CA",earthquake,0.45,0.7,0.224,7,automatic,ci,ci
2019-08-10T01:14:18.240Z,35.8303333,-117.6721667,1.92,1.02,ml,21,61,0.0624,0.17,ci,ci38950200,2019-08-10T01:18:05.463Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.41,0.144,12,automatic,ci,ci
2019-08-10T01:10:27.120Z,36.1968333,-118.1703333,2.66,1.48,ml,13,105,0.2533,0.18,ci,ci38950176,2019-08-10T01:14:09.227Z,"18km WSW of Olancha, CA",earthquake,0.36,1.82,0.267,10,automatic,ci,ci
2019-08-10T01:09:59.890Z,36.1933333,-118.1655,2.2,1.63,ml,15,103,0.2555,0.19,ci,ci38950160,2019-08-10T01:13:34.224Z,"17km SW of Olancha, CA",earthquake,0.39,1.75,0.161,19,automatic,ci,ci
2019-08-10T01:07:18.000Z,58.1633333,-155.3743333,0.2,-1,ml,4,138,0.05283,0.02,av,av70843014,2019-08-13T15:38:27.700Z,"95km SE of King Salmon, Alaska",earthquake,0.27,3.39,0.2,4,reviewed,av,av
2019-08-10T01:02:39.690Z,38.7949982,-122.8286667,3.43,0.56,md,7,144,0.005241,0.07,nc,nc73246056,2019-08-10T01:43:04.064Z,"7km WNW of The Geysers, CA",earthquake,1.14,2.21,,1,automatic,nc,nc
2019-08-10T00:58:29.900Z,37.5676667,-118.827,4.43,0.37,md,5,300,0.02238,0.03,nc,nc73246046,2019-08-10T01:34:03.001Z,"13km W of Toms Place, CA",earthquake,4.43,1.66,0.361,5,reviewed,nc,nc
2019-08-10T00:56:26.262Z,66.2658,-156.8581,9.7,1.4,ml,,,,1.01,ak,ak019a75n3r6,2019-08-10T00:59:18.250Z,"71km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-10T00:55:08.030Z,35.7381667,-117.5441667,7.24,0.93,ml,13,138,0.08873,0.18,ci,ci38950112,2019-08-10T00:58:56.306Z,"13km WSW of Searles Valley, CA",earthquake,0.38,0.75,0.129,9,automatic,ci,ci
2019-08-10T00:53:56.120Z,35.7248333,-117.5706667,9.16,1.04,ml,20,72,0.0933,0.18,ci,ci38950104,2019-08-10T00:57:41.004Z,"15km NE of Ridgecrest, CA",earthquake,0.33,0.91,0.193,11,automatic,ci,ci
2019-08-10T00:52:04.431Z,36.2067,-116.793,0,0,ml,4,178.72,0.102,0.0583,nn,nn00699388,2019-08-11T02:07:03.580Z,"72km W of Pahrump, Nevada",earthquake,,0,0.03,2,reviewed,nn,nn
2019-08-10T00:49:27.480Z,19.509,-155.6576667,2.68,1.81,ml,32,51,0.0345,0.12,hv,hv71081177,2019-08-10T01:29:40.800Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.53,0.163,9,reviewed,hv,hv
2019-08-10T00:48:24.020Z,38.7900009,-122.7336655,1.91,1.42,md,22,72,,0.07,nc,nc73246036,2019-08-10T04:49:02.699Z,"2km NE of The Geysers, CA",earthquake,0.24,0.39,0.13,12,automatic,nc,nc
2019-08-10T00:47:36.970Z,39.6475,-121.8638333,30.45,1.92,md,15,131,0.1936,0.08,nc,nc73246041,2019-08-10T02:14:04.444Z,"6km W of Durham, CA",earthquake,0.64,1.15,0.267,16,reviewed,nc,nc
2019-08-10T00:42:38.745Z,61.5704,-150.0646,46.1,0.9,ml,,,,0.4,ak,ak019a75k4oy,2019-08-10T00:49:35.832Z,"8km NW of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2019-08-10T00:39:29.566Z,63.3795,-151.4883,6.8,1.1,ml,,,,0.53,ak,ak019a75jgu4,2019-08-10T00:47:55.087Z,"126km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-10T00:36:15.467Z,61.4365,-150.025,41.2,1,ml,,,,0.54,ak,ak019a75islw,2019-08-10T00:47:54.679Z,"10km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-08-10T00:32:57.610Z,17.8953,-66.5945,13,1.57,md,13,203,0.148,0.13,pr,pr2019222000,2019-08-10T04:04:36.656Z,"12km S of Ponce, Puerto Rico",earthquake,0.36,0.32,0.31,12,reviewed,pr,pr
2019-08-10T00:30:42.020Z,35.7348333,-117.5253333,9.25,1.15,ml,18,143,0.09981,0.21,ci,ci38950056,2019-08-10T00:34:19.204Z,"12km WSW of Searles Valley, CA",earthquake,0.45,1.04,0.16,12,automatic,ci,ci
2019-08-10T00:25:51.960Z,35.7546667,-117.5865,2.78,1.75,ml,27,62,0.0616,0.16,ci,ci38950032,2019-08-10T00:29:43.175Z,"16km W of Searles Valley, CA",earthquake,0.22,0.5,0.162,27,automatic,ci,ci
2019-08-10T00:24:00.890Z,60.4314,-151.638,67.8,1,ml,,,,0.72,ak,ak019a75g6wn,2019-08-10T00:28:28.828Z,"19km W of Kalifornsky, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-08-10T00:16:39.010Z,35.6828333,-117.5455,6.97,1.43,ml,20,55,0.06364,0.17,ci,ci38950016,2019-08-10T00:20:24.531Z,"14km ENE of Ridgecrest, CA",earthquake,0.27,0.64,0.173,21,automatic,ci,ci
2019-08-10T00:09:48.260Z,33.4865,-116.7863333,3.96,0.65,ml,24,49,0.02834,0.14,ci,ci38949992,2019-08-12T14:45:28.340Z,"9km ENE of Aguanga, CA",earthquake,0.22,0.51,0.07,19,reviewed,ci,ci
2019-08-10T00:04:35.305Z,67.9144,-145.8798,0,1.4,ml,,,,1.16,ak,ak019a75bz7u,2019-08-10T00:07:33.803Z,"27km SSW of Arctic Village, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-08-10T00:02:44.460Z,37.6023331,-118.7890015,6.35,1.83,md,21,105,0.03414,0.03,nc,nc73246026,2019-08-11T02:07:02.175Z,"11km WNW of Toms Place, CA",earthquake,0.37,0.56,0.2,17,automatic,nc,nc
2019-08-09T23:58:40.510Z,35.8611667,-117.672,8.61,1.09,ml,22,89,0.07562,0.15,ci,ci38949960,2019-08-10T00:02:27.291Z,"23km ESE of Little Lake, CA",earthquake,0.26,0.62,0.211,15,automatic,ci,ci
2019-08-09T23:56:19.720Z,36.1515,-117.9225,2.29,1.37,ml,15,157,0.06437,0.2,ci,ci38949944,2019-08-10T00:00:00.890Z,"12km N of Coso Junction, CA",earthquake,0.61,0.53,0.176,19,automatic,ci,ci
2019-08-09T23:55:37.460Z,35.7995,-117.5956667,6.38,1.2,ml,21,111,0.01627,0.2,ci,ci38949936,2019-08-09T23:59:23.112Z,"18km WNW of Searles Valley, CA",earthquake,0.42,0.64,0.217,16,automatic,ci,ci
2019-08-09T23:51:19.020Z,35.7203333,-117.5733333,6.65,0.78,ml,13,120,0.09721,0.21,ci,ci38949928,2019-08-09T23:55:03.074Z,"14km NE of Ridgecrest, CA",earthquake,0.52,1.82,0.117,9,automatic,ci,ci
2019-08-09T23:50:20.478Z,69.1343,-146.8574,2.6,2,ml,,,,0.54,ak,ak019a5vrffj,2019-08-09T23:54:20.812Z,"124km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-09T23:49:21.520Z,44.5933333,-114.0833333,1.47,1.54,ml,10,75,0.559,0.19,mb,mb80356684,2019-08-10T13:32:35.610Z,"15km NE of Challis, Idaho",earthquake,0.54,2.71,0.222,6,reviewed,mb,mb
2019-08-09T23:46:36.040Z,37.612999,-122.4854965,9.03,1.55,md,16,75,0.02559,0.03,nc,nc73246021,2019-08-10T00:28:02.600Z,"0km SE of Pacifica, CA",earthquake,0.29,0.39,0.25,13,automatic,nc,nc
2019-08-09T23:46:25.450Z,38.8303337,-122.7523346,0.61,0.79,md,6,99,0.01359,0.01,nc,nc73246016,2019-08-09T23:55:04.256Z,"3km WNW of Cobb, CA",earthquake,0.43,0.72,0.09,3,automatic,nc,nc
2019-08-09T23:41:14.790Z,37.6416667,-118.9511667,4.07,0.79,md,13,66,0.02544,0.04,nc,nc73246011,2019-08-10T01:54:02.146Z,"2km ENE of Mammoth Lakes, CA",earthquake,0.44,0.81,0.247,10,reviewed,nc,nc
2019-08-09T23:38:46.840Z,35.5956667,-117.4795,3.87,1.52,ml,22,74,0.01144,0.23,ci,ci38949864,2019-08-09T23:42:31.777Z,"18km E of Ridgecrest, CA",earthquake,0.32,0.51,0.177,23,automatic,ci,ci
2019-08-09T23:38:23.837Z,63.2519,-145.2732,7.8,1.3,ml,,,,0.78,ak,ak019a5vov3j,2019-08-09T23:42:16.872Z,"69km S of Deltana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-09T23:36:21.466Z,63.3872,-151.2317,0.3,2.1,ml,,,,0.79,ak,ak019a5vofgs,2019-08-09T23:46:38.766Z,"114km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-09T23:28:19.260Z,35.7661667,-117.5758333,6.24,1.96,ml,30,56,0.05251,0.17,ci,ci38949848,2019-08-09T23:39:10.900Z,"16km W of Searles Valley, CA",earthquake,0.26,0.71,0.166,25,automatic,ci,ci
2019-08-09T23:27:49.984Z,62.0217,-149.7044,23.3,1.5,ml,,,,1.05,ak,ak019a5vmk88,2019-08-09T23:38:55.112Z,"17km SSE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-09T23:26:18.730Z,18.4633,-67.1318,81,2.49,md,6,284,0.2912,0.44,pr,pr2019221009,2019-08-10T04:04:01.943Z,"2km NNE of Caban, Puerto Rico",earthquake,5.3,2.85,0.21,6,reviewed,pr,pr
2019-08-09T23:24:01.320Z,38.8015,-122.8233333,3.45,0.28,md,13,99,0.008659,0.05,nc,nc73246001,2019-08-12T15:33:04.314Z,"6km WNW of The Geysers, CA",earthquake,0.47,0.7,,1,reviewed,nc,nc
2019-08-09T23:18:26.348Z,60.0683,-152.6263,94.3,1.9,ml,,,,0.43,ak,ak019a5vkkxz,2019-08-09T23:25:10.635Z,"46km S of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-09T23:12:42.960Z,44.8046667,-111.5251667,12.89,0.68,ml,7,194,0.073,0.09,mb,mb80356674,2019-08-10T13:37:51.490Z,"36km WNW of West Yellowstone, Montana",earthquake,1,0.99,0.187,3,reviewed,mb,mb
2019-08-09T23:10:31.816Z,64.9886,-147.3873,0,1.1,ml,,,,1.03,ak,ak019a5vivnv,2019-08-09T23:20:08.329Z,"22km NE of Fairbanks, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-08-09T23:10:11.120Z,40.2938333,-124.361,8.06,1.05,md,12,239,0.01508,0.1,nc,nc73245996,2019-08-10T01:55:04.151Z,"7km WSW of Petrolia, CA",earthquake,0.54,0.31,0.08,7,reviewed,nc,nc
2019-08-09T23:09:52.980Z,35.8776667,-117.7011667,3.54,0.92,ml,16,83,0.08131,0.15,ci,ci38949768,2019-08-09T23:13:34.058Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.84,0.115,11,automatic,ci,ci
2019-08-09T22:59:08.390Z,35.6408333,-117.4711667,4.08,1.95,ml,29,51,0.0447,0.18,ci,ci38949744,2019-08-09T23:10:01.970Z,"15km SSW of Searles Valley, CA",earthquake,0.25,0.52,0.221,27,automatic,ci,ci
2019-08-09T22:58:20.930Z,37.5538333,-118.8326667,0.61,0.49,md,7,278,0.03624,0.02,nc,nc73245991,2019-08-09T23:36:04.645Z,"14km W of Toms Place, CA",earthquake,2.53,1.81,0.194,7,reviewed,nc,nc
2019-08-09T22:47:13.100Z,37.9398346,-122.0891647,10.92,1.18,md,5,170,0.1044,0.06,nc,nc73245976,2019-08-10T01:45:05.078Z,"3km WSW of Pleasant Hill, CA",earthquake,1.02,1.7,0.27,5,automatic,nc,nc
2019-08-09T22:42:40.790Z,35.9338333,-117.696,2.95,0.75,ml,10,76,0.03959,0.09,ci,ci38949712,2019-08-09T22:46:21.350Z,"19km E of Little Lake, CA",earthquake,0.22,0.31,0.17,8,automatic,ci,ci
2019-08-09T22:42:19.258Z,59.9765,-150.5953,33.1,2,ml,,,,0.65,ak,ak019a5v49yj,2019-08-09T22:50:00.786Z,"47km NE of Fritz Creek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-09T22:40:17.919Z,59.4905,-152.9733,105.6,1.9,ml,,,,0.45,ak,ak019a5v3uip,2019-08-09T22:48:19.661Z,"71km WSW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-08-09T22:35:50.084Z,54.8999,160.7882,104.17,5,mb,,54,2.265,0.59,us,us6000536w,2019-08-11T03:57:32.040Z,"175km SE of Esso, Russia",earthquake,7.7,6,0.022,666,reviewed,us,us
2019-08-09T22:35:45.390Z,35.3575,-117.8375,4.32,1.46,ml,22,71,0.09013,0.24,ci,ci38949704,2019-08-09T22:39:40.833Z,"18km W of Johannesburg, CA",earthquake,0.39,1.21,0.186,26,automatic,ci,ci
2019-08-09T22:29:02.000Z,37.6505,-119.359,22.58,1.78,md,9,80,0.2585,0.22,nc,nc73245971,2019-08-10T01:22:02.926Z,"22km ESE of Yosemite Valley, CA",earthquake,1.13,5.69,0.241,9,reviewed,nc,nc
2019-08-09T22:27:53.335Z,-16.0521,-70.2685,195.21,4.5,mb,,117,1.705,0.91,us,us6000536m,2019-08-11T03:30:01.040Z,"34km SW of Puno, Peru",earthquake,8.3,8.4,0.104,27,reviewed,us,us
2019-08-09T22:24:25.000Z,35.8825,-117.7188333,3.45,1.03,ml,10,147,0.08273,0.15,ci,ci38949664,2019-08-09T22:28:06.762Z,"18km ESE of Little Lake, CA",earthquake,0.73,3.14,0.217,12,automatic,ci,ci
2019-08-09T22:23:30.890Z,35.5513333,-117.5281667,3.67,1.43,ml,23,60,0.0562,0.2,ci,ci38949656,2019-08-09T22:27:12.542Z,"15km ESE of Ridgecrest, CA",earthquake,0.29,0.7,0.216,23,automatic,ci,ci
2019-08-09T22:19:55.540Z,36.1043333,-117.8175,1.23,1.38,ml,15,113,0.03301,0.13,ci,ci38949632,2019-08-09T22:23:40.382Z,"14km ENE of Coso Junction, CA",earthquake,0.23,0.34,0.208,21,automatic,ci,ci
2019-08-09T22:14:41.540Z,44.0283,-128.8655,10,3.3,ml,,222,3.492,0.61,us,us60005364,2019-08-11T03:25:44.257Z,"Off the coast of Oregon",earthquake,9.8,2,0.043,72,reviewed,us,us
2019-08-09T22:14:40.310Z,35.9211667,-117.7295,9.03,0.92,ml,12,69,0.06953,0.12,ci,ci38949616,2019-08-09T22:18:22.711Z,"16km E of Little Lake, CA",earthquake,0.3,0.88,0.168,11,automatic,ci,ci
2019-08-09T22:14:02.910Z,43.2616667,-110.674,6.37,1.5,ml,6,205,0.207,0.22,mb,mb80356649,2019-08-10T04:34:57.230Z,"9km ESE of Hoback, Wyoming",earthquake,1.24,5.44,0.21,5,reviewed,mb,mb
2019-08-09T22:10:19.710Z,36.0955,-117.8673333,2.69,2.18,ml,24,96,0.02424,0.14,ci,ci38949608,2019-08-09T23:07:44.036Z,"9km NE of Coso Junction, CA",earthquake,0.24,0.51,0.243,25,automatic,ci,ci
2019-08-09T22:04:51.840Z,35.7048333,-117.5606667,10.15,1.34,ml,20,117,0.0829,0.15,ci,ci38949584,2019-08-09T22:08:33.632Z,"14km NE of Ridgecrest, CA",earthquake,0.33,0.8,0.217,19,automatic,ci,ci
2019-08-09T22:03:14.023Z,68.7683,-147.5879,0,1.3,ml,,,,1.13,ak,ak019a5uvwoa,2019-08-09T22:09:47.962Z,"110km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-09T21:59:10.600Z,35.8395,-117.669,2.97,2.19,ml,35,42,0.06275,0.21,ci,ci38949568,2019-08-09T22:09:42.460Z,"24km ESE of Little Lake, CA",earthquake,0.24,0.49,0.177,25,automatic,ci,ci
2019-08-09T21:55:35.680Z,47.7236666666667,-120.0475,4.1,1.99,ml,10,93,,0.05,uw,uw61542466,2019-08-10T00:20:03.280Z,"8km NNE of Waterville, Washington",earthquake,0.3,31.61,0.137403795114533,9,reviewed,uw,uw
2019-08-09T21:51:29.210Z,35.6476667,-117.4646667,2.31,1.33,ml,21,64,0.03765,0.19,ci,ci38949528,2019-08-09T21:55:11.802Z,"14km SSW of Searles Valley, CA",earthquake,0.32,0.5,0.198,21,automatic,ci,ci
2019-08-09T21:51:25.380Z,54.4333333,-164.7015,3.12,1.72,ml,4,273,0.07794,0.22,av,av70842924,2019-08-12T16:40:54.990Z,"77km ENE of Akutan, Alaska",earthquake,2.41,3.39,0.347,3,reviewed,av,av
